-0.117647058824, 0.147058823529
-0.1, 0.114285714286
-0.153846153846, 0.192307692308
-0.0626262626263, 0.388888888889
-0.375, 0.375
-0.13, 0.18
-0.228571428571, 0.285714285714
0.2, 0.275
-0.0928571428571, 0.175
0.0, 0.0
0.0, 0.1
-0.111111111111, 0.155555555556
0.172727272727, 0.427272727273
-0.05, 0.1
-0.00416666666667, 0.220833333333
-0.0305555555556, 0.144444444444
-0.0727272727273, 0.145454545455
-0.11, 0.2
-0.107142857143, 0.303571428571
-0.108333333333, 0.15
-0.0444444444444, 0.0666666666667
-0.0236842105263, 0.0789473684211
0.0, 0.0
-0.0944444444444, 0.127777777778
-0.195652173913, 0.278260869565
-0.185714285714, 0.228571428571
0.0777777777778, 0.176851851852
0.05, 0.1
0.126666666667, 0.353333333333
0.0875, 0.1
-0.164583333333, 0.216666666667
-0.1375, 0.333333333333
0.206666666667, 0.396666666667
0.0166666666667, 0.05
-0.1875, 0.229166666667
0.0846153846154, 0.369230769231
0.119791666667, 0.327083333333
-0.0230769230769, 0.261538461538
0.0, 0.0
-0.07, 0.152
0.115384615385, 0.238461538462
-0.416666666667, 0.583333333333
0.0730769230769, 0.230769230769
-0.0927272727273, 0.3
-0.0941176470588, 0.152941176471
-0.047619047619, 0.220238095238
0.12, 0.26
-0.105, 0.14
-0.07, 0.14
-0.025, 0.05
-0.025, 0.05
-0.0236842105263, 0.0789473684211
0.119791666667, 0.327083333333
-0.15, 0.23
-0.17, 0.193333333333
-0.143333333333, 0.206666666667
-0.0166666666667, 0.216666666667
-0.29, 0.43
-0.0222222222222, 0.0444444444444
0.0714876033058, 0.345454545455
0.0669191919192, 0.402777777778
0.0583333333333, 0.4
-0.0883333333333, 0.325
-0.416666666667, 0.583333333333
-0.0883333333333, 0.325
-0.0438888888889, 0.128888888889
-0.2, 0.34375
-0.15, 0.216666666667
0.0909090909091, 0.181818181818
-0.0702380952381, 0.157142857143
0.0875, 0.23125
-0.0520833333333, 0.0833333333333
-0.0772727272727, 0.25
-0.153125, 0.221875
-0.121428571429, 0.207142857143
-0.0048951048951, 0.3
-0.2175, 0.365
-0.0913978494624, 0.152688172043
-0.20625, 0.29375
-0.0273484848485, 0.331666666667
-0.1, 0.114285714286
-0.08, 0.14
0.118181818182, 0.2
0.127272727273, 0.236363636364
0.0, 0.0
-0.2375, 0.2875
-0.01, 0.24
-0.2375, 0.2875
0.0615384615385, 0.134615384615
0.125, 0.298333333333
0.0777777777778, 0.177777777778
0.0615384615385, 0.351282051282
-0.00454545454545, 0.181818181818
0.0227272727273, 0.240909090909
-0.1875, 0.229166666667
0.00909090909091, 0.0818181818182
0.212820512821, 0.412820512821
0.0777777777778, 0.311111111111
0.02, 0.06
-0.0333333333333, 0.288888888889
0.0, 0.0
-0.147058823529, 0.188235294118
-0.0243055555556, 0.0416666666667
-0.173076923077, 0.238461538462
-0.0545454545455, 0.0909090909091
-0.186666666667, 0.23
-0.0545454545455, 0.0909090909091
-0.238235294118, 0.314705882353
-0.193333333333, 0.306666666667
-0.334210526316, 0.484210526316
-0.0803921568627, 0.166666666667
0.0, 0.0
0.0230769230769, 0.153846153846
-0.1, 0.185714285714
0.0818181818182, 0.212121212121
0.158333333333, 0.235416666667
0.0954545454545, 0.136363636364
-0.109090909091, 0.163636363636
0.207692307692, 0.338461538462
-0.0346153846154, 0.117948717949
-0.128205128205, 0.205128205128
-0.244444444444, 0.333333333333
0.05, 0.216666666667
-0.0121212121212, 0.172727272727
-0.0438888888889, 0.128888888889
-0.183333333333, 0.308333333333
0.01, 0.1875
-0.170138888889, 0.3125
-0.025, 0.1875
-0.149479166667, 0.275
-0.0666666666667, 0.111111111111
-0.0952380952381, 0.165476190476
-0.305, 0.465
0.1, 0.338461538462
0.0909090909091, 0.245454545455
-0.107142857143, 0.107142857143
-0.107142857143, 0.107142857143
-0.205, 0.49
-0.129166666667, 0.15
-0.141176470588, 0.211764705882
0.0, 0.0
0.0, 0.0
0.166666666667, 0.233333333333
-0.1, 0.163333333333
-0.0692307692308, 0.107692307692
-0.189583333333, 0.31875
0.0416666666667, 0.0833333333333
-0.0727272727273, 0.145454545455
0.06, 0.28
0.0214285714286, 0.0428571428571
-0.233333333333, 0.39
-0.15, 0.216666666667
0.0125, 0.0375
-0.241666666667, 0.358333333333
-0.1, 0.15
0.075, 0.1
0.0, 0.0
-0.108333333333, 0.202777777778
0.07, 0.16
0.025, 0.06
0.0, 0.0
0.0288888888889, 0.108888888889
-0.00625, 0.04375
0.0428571428571, 0.271428571429
0.0974358974359, 0.161538461538
0.0288888888889, 0.108888888889
-0.262878787879, 0.309090909091
0.0183333333333, 0.188333333333
-0.116666666667, 0.133333333333
-0.108333333333, 0.255
0.107142857143, 0.257142857143
3.46944695195e-18, 0.0916666666667
0.0375, 0.06875
0.069696969697, 0.193939393939
-0.06, 0.09
0.0363636363636, 0.208333333333
0.0833333333333, 0.166666666667
-0.103846153846, 0.287179487179
-0.17, 0.33
0.115384615385, 0.269230769231
-0.0642857142857, 0.164285714286
0.208333333333, 0.2875
0.1, 0.338461538462
-0.0678571428571, 0.160714285714
0.1, 0.24
0.0857142857143, 0.114285714286
-0.103985507246, 0.230434782609
-0.0769230769231, 0.161538461538
0.0647058823529, 0.135294117647
0.0555555555556, 0.111111111111
-0.025, 0.216666666667
0.0555555555556, 0.148148148148
0.107142857143, 0.257142857143
0.0, 0.0
-0.0636363636364, 0.109090909091
0.0337662337662, 0.114285714286
-0.0125, 0.05
0.0875, 0.2
-0.178571428571, 0.25
0.1, 0.2
0.05, 0.233333333333
0.0280303030303, 0.133333333333
-0.0576923076923, 0.141025641026
-0.0142857142857, 0.153571428571
0.065625, 0.133333333333
-0.025, 0.20625
-0.05, 0.075
0.03125, 0.10625
-0.00625, 0.04375
-0.0151515151515, 0.106060606061
0.0633333333333, 0.122222222222
-0.0142857142857, 0.0571428571429
-0.0666666666667, 0.111111111111
-0.0857142857143, 0.142857142857
-0.0205882352941, 0.15
-0.0447368421053, 0.186842105263
0.15, 0.225
0.025, 0.2
0.277777777778, 0.383333333333
0.0214285714286, 0.178571428571
-0.0125, 0.05
0.115384615385, 0.269230769231
0.126666666667, 0.353333333333
-0.0714285714286, 0.0714285714286
0.0166666666667, 0.3
0.0125, 0.0375
-0.190972222222, 0.333333333333
-0.04, 0.08
0.05, 0.207142857143
0.0428571428571, 0.271428571429
0.0, 0.0
0.0357142857143, 0.0714285714286
0.0875, 0.2
-0.25, 0.333333333333
0.15, 0.333333333333
-0.0566666666667, 0.223333333333
0.0111111111111, 0.0333333333333
-0.0166666666667, 0.291666666667
0.109090909091, 0.163636363636
0.0555555555556, 0.111111111111
0.0227272727273, 0.0454545454545
0.101388888889, 0.219444444444
